city,name,price,area,address,distinct
almaty,4-комнатная квартира,350 000 〒,130 м²,Каблукова 270,Бостандыкский р-н
almaty,3-комнатная квартира,140 000 〒,59 м²,Темирязева — Гагарина,Бостандыкский р-н
almaty,3-комнатная квартира,210 000 〒,75 м²,улица Достык 270 — Омарова,Медеуский р-н
almaty,2-комнатная квартира,175 000 〒,75 м²,Брусиловского 167,Алмалинский р-н
almaty,2-комнатная квартира,200 000 〒,60 м²,Зенкова 70 — Кабанбай Батыра,Медеуский р-н
almaty,3-комнатная квартира,200 000 〒,75 м²,Карасай Батыра 108 — Кунаева,Медеуский р-н
almaty,2-комнатная квартира,350 000 〒,80 м²,Кажымукана 37,Медеуский р-н
almaty,4-комнатная квартира,650 000 〒,140 м²,Кабанбай батыра 87,Алмалинский р-н
almaty,3-комнатная квартира,400 000 〒,125 м²,Каблукова 264,Бостандыкский р-н
almaty,2-комнатная квартира,160 000 〒,88 м²,улица Байкадамова 2 — Жарокова,Бостандыкский р-н
almaty,3-комнатная квартира,180 000 〒,84 м²,мкр Аксай-3А,Ауэзовский р-н
almaty,3-комнатная квартира,140 000 〒,65 м²,Мкр Орбита-1 28,Бостандыкский р-н
almaty,4-комнатная квартира,650 000 〒,160 м²,Кабанбай батыра 87 — проспект Абылай Хана,Алмалинский р-н
almaty,2-комнатная квартира,230 000 〒,75 м²,Аль Фараби 57 Г — Шашкина,Бостандыкский р-н
almaty,3-комнатная квартира,370 000 〒,137 м²,Хусаинова 225,Бостандыкский р-н
almaty,3-комнатная квартира,500 000 〒,130 м²,Аль-Фараби 21,Бостандыкский р-н
almaty,2-комнатная квартира,240 000 〒,60 м²,Гоголя 20,Медеуский р-н
almaty,3-комнатная квартира,165 000 〒,62 м²,мкр Казахфильм,Бостандыкский р-н
almaty,2-комнатная квартира,95 000 〒,40 м²,Тимирязева — Манаса,Бостандыкский р-н
almaty,1-комнатная квартира,35 000 〒,17 м²,мкр Алгабас,Алатауский р-н
almaty,2-комнатная квартира,240 000 〒,60 м²,Гоголя 20,Медеуский р-н
almaty,4-комнатная квартира,500 000 〒,170.9 м²,Мкр. Мирас 157/2,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,65 м²,мкр Нуркент (Алгабас-1),Алатауский р-н
almaty,1-комнатная квартира,145 000 〒,38 м²,Байтурсынова 98/1 — Абая,Бостандыкский р-н
almaty,1-комнатная квартира,100 000 〒,33 м²,Габдуллина 183 — Ауэзова,Бостандыкский р-н
almaty,3-комнатная квартира,220 000 〒,65 м²,проспект Абая 101,null
almaty,3-комнатная квартира,250 000 〒,90 м²,Брусиловского 159,null
almaty,1-комнатная квартира,120 000 〒,35 м²,мкр Аксай-3А,Ауэзовский р-н
almaty,3-комнатная квартира,380 000 〒,140.9 м²,Ленина 116 — Сатпаева,Медеуский р-н
almaty,2-комнатная квартира,170 000 〒,45 м²,Желтоксан 81 — Гоголя,Алмалинский р-н
almaty,1-комнатная квартира,60 000 〒,35 м²,мкр Кокжиек,Жетысуский р-н
almaty,3-комнатная квартира,400 000 〒,116 м²,мкр Самал-2,Медеуский р-н
almaty,4-комнатная квартира,400 000 〒,136 м²,Каблукова 38 А,Бостандыкский р-н
almaty,3-комнатная квартира,280 000 〒,80 м²,Алт-Фараби 96 — Водозаборной,Бостандыкский р-н
almaty,3-комнатная квартира,140 000 〒,74 м²,мкр Жетысу-3,Ауэзовский р-н
almaty,2-комнатная квартира,630 000 〒,130 м²,мкр Мирас,Бостандыкский р-н
almaty,3-комнатная квартира,480 000 〒,160 м²,мкр Керемет,Бостандыкский р-н
almaty,1-комнатная квартира,150 000 〒,35 м²,проспект Абылай Хана 39,Алмалинский р-н
almaty,2-комнатная квартира,300 000 〒,90 м²,Мкр. Мирас 157/3 — Аскарова Асанбая,Бостандыкский р-н
almaty,2-комнатная квартира,400 000 〒,80 м²,Достык 97,Медеуский р-н
almaty,3-комнатная квартира,180 000 〒,55 м²,Наурызбай Батыра 82 — Толе би,Алмалинский р-н
almaty,3-комнатная квартира,450 000 〒,120 м²,мкр Самал,Медеуский р-н
almaty,2-комнатная квартира,170 000 〒,70 м²,Панфилова 103 — Жибек Жолы,Алмалинский р-н
almaty,1-комнатная квартира,85 000 〒,35 м²,мкр Айнабулак-4 170,Жетысуский р-н
almaty,2-комнатная квартира,300 000 〒,85 м²,Достык 162,Медеуский р-н
almaty,3-комнатная квартира,150 000 〒,67 м²,Абдуллиных 16 — Гоголя,Медеуский р-н
almaty,2-комнатная квартира,160 000 〒,45 м²,Достык — Сатпаева,Бостандыкский р-н
almaty,3-комнатная квартира,450 000 〒,140 м²,Наурызбай Батыра 152а — проспект Абая,Бостандыкский р-н
almaty,1-комнатная квартира,200 001 〒,34 м²,Курмангазы 83 — Мауленова,Алмалинский р-н
almaty,1-комнатная квартира,95 000 〒,12 м²,Айтиева 52 — Ниже Толе Би 100 метров,Алмалинский р-н
almaty,3-комнатная квартира,170 000 〒,90 м²,Гоголя 15 — Калдаякова,Алмалинский р-н
almaty,2-комнатная квартира,130 000 〒,44 м²,8-й мкр 17 — Абая,Ауэзовский р-н
almaty,2-комнатная квартира,280 000 〒,70 м²,Абиша Кекилбаева,Бостандыкский р-н
almaty,3-комнатная квартира,160 000 〒,110 м²,мкр Думан-2 3,Медеуский р-н
almaty,3-комнатная квартира,300 000 〒,70 м²,Абылай Хана 71 — Гоголя,Алмалинский р-н
almaty,1-комнатная квартира,110 000 〒,44 м²,Наурызбай батыр 21 — Макатаева,Алмалинский р-н
almaty,2-комнатная квартира,190 000 〒,70 м²,Байзакова 298,Бостандыкский р-н
almaty,3-комнатная квартира,250 000 〒,129 м²,Навои — Жандосова,Ауэзовский р-н
almaty,2-комнатная квартира,180 000 〒,86 м²,Байганина 28 — Жамбыла,Алмалинский р-н
almaty,1-комнатная квартира,140 000 〒,37 м²,Каирбекова 2 — Макатаева,null
almaty,1-комнатная квартира,140 000 〒,37 м²,Каирбекова 2 — Макатаева,null
almaty,3-комнатная квартира,250 000 〒,129 м²,Навои — Жандосова,Ауэзовский р-н
almaty,2-комнатная квартира,180 000 〒,86 м²,Байганина 28 — Жамбыла,Алмалинский р-н
almaty,2-комнатная квартира,200 000 〒,52 м²,Клочкова — Габдуллина,Бостандыкский р-н
